Date,Open,High,Low,Close,Adj Close,Volume
2023-07-10,184.000000,191.000000,183.000000,190.000000,190.000000,9086
2023-07-11,190.000000,192.399994,188.199997,192.000000,192.000000,9564
2023-07-12,190.199997,204.000000,190.199997,202.500000,202.500000,17094
2023-07-13,202.500000,202.500000,195.399994,198.399994,198.399994,13735
2023-07-14,197.399994,205.500000,197.399994,202.000000,202.000000,15203
2023-07-17,200.000000,204.000000,199.600006,202.000000,202.000000,11783
2023-07-18,202.500000,204.500000,200.500000,202.500000,202.500000,2156
2023-07-19,204.000000,204.500000,201.000000,201.000000,201.000000,2280
2023-07-20,201.000000,203.000000,201.000000,202.000000,202.000000,4831
2023-07-21,202.000000,203.500000,200.000000,202.500000,202.500000,2367
2023-07-24,202.500000,203.500000,200.000000,200.000000,200.000000,2009
2023-07-25,200.000000,202.000000,199.000000,201.500000,201.500000,3126
2023-07-26,199.600006,201.500000,198.399994,198.399994,198.399994,1145
2023-07-27,198.000000,201.000000,196.600006,197.000000,197.000000,3406
2023-07-28,198.399994,198.399994,195.000000,195.000000,195.000000,3250
2023-07-31,194.800003,200.000000,194.800003,199.800003,199.800003,3395
2023-08-01,200.000000,200.000000,196.000000,196.000000,196.000000,4454
2023-08-02,195.800003,195.800003,188.399994,191.199997,191.199997,5997
2023-08-03,191.399994,199.600006,191.399994,199.399994,199.399994,16219
2023-08-04,200.000000,201.500000,199.000000,200.000000,200.000000,15231
2023-08-07,199.199997,200.000000,195.000000,195.000000,195.000000,5685
2023-08-08,195.000000,195.199997,187.000000,189.000000,189.000000,7630
2023-08-09,189.000000,193.199997,188.000000,189.000000,189.000000,3117
2023-08-10,190.199997,192.199997,185.000000,191.000000,191.000000,3885
2023-08-11,190.600006,197.800003,184.199997,194.199997,194.199997,13413
2023-08-14,195.800003,202.500000,193.000000,200.500000,200.500000,11225
2023-08-15,null,null,null,null,null,null
2023-08-16,199.800003,200.500000,196.000000,199.000000,199.000000,12382
2023-08-17,199.000000,200.500000,196.000000,196.199997,196.199997,7791
2023-08-18,198.800003,199.000000,193.399994,194.399994,194.399994,1415
2023-08-21,193.399994,200.000000,193.399994,200.000000,200.000000,2353
2023-08-22,200.000000,200.000000,193.600006,193.600006,193.600006,1790
2023-08-23,193.800003,195.399994,188.600006,188.800003,188.800003,5449
2023-08-24,189.000000,191.600006,188.600006,191.000000,191.000000,2137
2023-08-25,190.199997,191.600006,186.000000,186.000000,186.000000,2035
2023-08-28,186.800003,191.199997,186.800003,191.000000,191.000000,1594
2023-08-29,191.000000,193.399994,189.199997,193.399994,193.399994,5038
2023-08-30,193.000000,194.399994,191.000000,193.000000,193.000000,2676
2023-08-31,193.800003,197.000000,191.000000,195.600006,195.600006,5763
2023-09-01,195.600006,195.600006,189.600006,192.600006,192.600006,2453
2023-09-04,195.000000,195.000000,190.000000,190.000000,190.000000,5885
2023-09-05,189.000000,190.600006,187.000000,188.000000,188.000000,2597
2023-09-06,188.600006,189.000000,181.399994,186.000000,186.000000,9250
2023-09-07,187.199997,193.800003,183.000000,190.000000,190.000000,16292
2023-09-08,190.000000,196.000000,190.000000,196.000000,196.000000,10835
2023-09-11,193.000000,196.800003,190.000000,194.399994,194.399994,4295
2023-09-12,190.399994,191.399994,188.000000,188.000000,188.000000,2490
2023-09-13,188.000000,194.399994,186.800003,194.000000,194.000000,7963
2023-09-14,193.600006,196.000000,192.399994,194.000000,194.000000,1727
2023-09-15,195.000000,195.600006,190.000000,192.600006,192.600006,6397
2023-09-18,191.199997,192.600006,190.199997,191.000000,191.000000,3532
2023-09-19,198.000000,198.000000,190.800003,192.800003,192.800003,5233
2023-09-20,194.199997,194.199997,190.399994,191.000000,191.000000,12642
2023-09-21,192.000000,192.000000,185.199997,185.399994,185.399994,3964
2023-09-22,188.000000,188.000000,183.600006,183.600006,183.600006,2942
2023-09-25,183.600006,186.800003,178.199997,183.000000,183.000000,4337
2023-09-26,183.000000,187.199997,180.399994,185.600006,185.600006,4950
2023-09-27,183.000000,185.199997,178.000000,178.000000,178.000000,4200
2023-09-28,179.800003,182.399994,174.399994,177.800003,177.800003,5244
2023-09-29,178.000000,184.000000,177.399994,180.000000,180.000000,4786
2023-10-02,180.000000,181.199997,173.000000,173.000000,173.000000,4362
2023-10-03,173.000000,176.000000,173.000000,176.000000,176.000000,21508
2023-10-04,175.800003,179.399994,175.800003,179.399994,179.399994,19006
2023-10-05,181.800003,183.399994,177.199997,178.000000,178.000000,10747
2023-10-06,180.199997,183.800003,179.199997,179.399994,179.399994,4644
2023-10-09,180.000000,187.000000,179.000000,187.000000,187.000000,2832
2023-10-10,187.000000,191.000000,187.000000,189.000000,189.000000,6344
2023-10-11,191.000000,191.600006,189.600006,191.000000,191.000000,5846
2023-10-12,190.199997,191.600006,188.000000,191.600006,191.600006,3912
2023-10-13,191.800003,196.399994,191.000000,193.399994,193.399994,4166
2023-10-16,198.000000,211.500000,197.199997,206.500000,206.500000,20655
2023-10-17,206.500000,214.000000,205.500000,210.000000,210.000000,13606
2023-10-18,210.000000,215.500000,208.000000,211.500000,211.500000,9808
2023-10-19,209.000000,210.500000,204.000000,206.000000,206.000000,7643
2023-10-20,206.000000,207.000000,201.500000,202.500000,202.500000,3218
2023-10-23,203.000000,207.000000,201.500000,205.000000,205.000000,1980
2023-10-24,203.500000,212.000000,203.500000,208.000000,208.000000,4206
2023-10-25,210.000000,213.500000,206.000000,208.000000,208.000000,5226
2023-10-26,206.000000,213.500000,203.000000,209.500000,209.500000,5477
2023-10-27,208.500000,211.000000,205.000000,205.000000,205.000000,4941
2023-10-30,205.000000,213.500000,205.000000,213.500000,213.500000,4101
2023-10-31,213.500000,219.500000,213.000000,218.500000,218.500000,8849
2023-11-01,null,null,null,null,null,null
2023-11-02,220.000000,225.000000,216.500000,220.000000,220.000000,10178
2023-11-03,224.000000,231.500000,220.500000,231.000000,231.000000,22109
2023-11-06,230.000000,238.500000,229.000000,237.500000,237.500000,10516
2023-11-07,237.000000,237.000000,229.500000,229.500000,229.500000,5470
2023-11-08,230.000000,235.500000,226.000000,234.000000,234.000000,7877
2023-11-09,234.000000,240.000000,232.000000,240.000000,240.000000,5004
2023-11-10,239.000000,239.000000,232.500000,238.000000,238.000000,6272
2023-11-13,238.000000,238.000000,228.500000,228.500000,228.500000,4792
2023-11-14,229.000000,238.000000,228.500000,238.000000,238.000000,6803
2023-11-15,238.000000,239.500000,229.000000,230.500000,230.500000,5000
2023-11-16,230.500000,239.000000,230.000000,238.000000,238.000000,3474
2023-11-17,236.000000,240.000000,235.500000,239.000000,239.000000,3308
2023-11-20,238.000000,243.500000,235.000000,243.000000,243.000000,5868
2023-11-21,243.500000,244.000000,236.500000,241.500000,241.500000,3235
2023-11-22,240.500000,245.000000,238.000000,245.000000,245.000000,3418
2023-11-23,245.000000,247.000000,243.500000,245.000000,245.000000,3417
2023-11-24,245.000000,247.500000,242.000000,245.000000,245.000000,4857
2023-11-27,245.000000,246.000000,242.000000,244.000000,244.000000,4313
2023-11-28,241.000000,250.000000,241.000000,250.000000,250.000000,6901
2023-11-29,248.000000,250.000000,242.000000,243.000000,243.000000,9090
2023-11-30,241.500000,245.000000,241.500000,242.000000,242.000000,3953
2023-12-01,241.000000,250.000000,240.500000,249.000000,249.000000,22813
2023-12-04,248.000000,252.500000,244.500000,249.000000,249.000000,4381
2023-12-05,249.000000,259.500000,249.000000,255.500000,255.500000,10488
2023-12-06,256.000000,264.500000,256.000000,264.000000,264.000000,6756
2023-12-07,262.000000,266.000000,259.000000,263.000000,263.000000,6366
2023-12-08,263.000000,275.500000,263.000000,265.000000,265.000000,22488
2023-12-11,265.500000,274.000000,265.500000,272.500000,272.500000,34281
2023-12-12,271.000000,275.500000,263.500000,263.500000,263.500000,15541
2023-12-13,264.000000,268.000000,263.500000,265.500000,265.500000,9082
2023-12-14,266.000000,269.500000,264.000000,264.500000,264.500000,5828
2023-12-15,263.000000,272.500000,256.000000,258.500000,258.500000,52849
